age,income,credit_score,loan_amount,monthly_spend,experience_years,employment_type,education_level,region,risk_tolerance,financial_capacity_index,household_cashflow_score,behavior_score,loan_default
51.0294359,17955.30289,649.9255515,26614.70905,1784.887517,17,salaried,bachelor,north,low,17.95530289,21.07996466,44.59028657,1
39.17579784,29735.17061,588.9223514,19167.92618,11238.44485,18,salaried,high_school,east,low,29.73517061,27.68265758,43.90776654,0
41.69660647,9757.960166,649.9713498,5934.328987,6552.974292,1,salaried,high_school,south,low,9.757960166,8.872742925,56.63219945,0
33.30021719,25182.1788,747.5338926,17991.05732,5611.300865,9,self_employed,bachelor,south,medium,25.1821788,23.72447856,46.28467322,0
41.22952329,30672.8011,,12222.70226,5596.076659,11,unemployed,master,north,medium,30.6728011,34.0670793,67.6888655,0
33.88169269,33128.13251,747.2213618,20636.63637,4305.550962,17,unemployed,bachelor,north,high,33.12813251,37.41302805,42.17281148,0
45.45886268,6890.840731,554.4065693,31473.41629,14976.24638,18,salaried,high_school,east,medium,6.890840731,17.33610009,42.14893582,1
33.56467597,13949.33113,755.8201649,6084.598046,3087.529827,26,self_employed,bachelor,south,high,13.94933113,14.30268923,39.32401047,0
42.52520473,13004.38709,551.3036964,13598.21812,4730.61216,13,,master,north,medium,13.00438709,16.00370058,48.92932214,0
37.64884624,23386.92005,742.8682127,15578.45637,933.8068864,33,self_employed,bachelor,south,low,23.38692005,18.72074613,44.60857559,0
51.51260301,29391.08711,654.2550831,16946.95124,1540.760571,1,salaried,high_school,east,medium,29.39108711,33.41730065,46.47634489,0
37.38327532,54069.53836,729.177332,25921.00531,1140.640015,32,unemployed,phd,west,medium,54.06953836,55.27709695,60.24492926,0
18,16366.97251,586.7286156,18611.64466,8260.586483,18,unemployed,high_school,north,medium,16.36697251,3.382943874,48.33240288,0
53.14305801,16341.39113,,23326.42181,386.8232531,26,salaried,high_school,east,high,16.34139113,12.32429921,46.24875488,1
27.13121239,43905.86597,577.4517678,14993.81565,2160.623209,29,student,bachelor,west,medium,43.90586597,34.41557471,52.85817634,0
30.15480394,26316.36224,633.2081562,21839.39476,271.7913613,6,self_employed,high_school,east,medium,26.31636224,23.15075426,51.86927817,0
30.85206447,47126.50717,610.1333761,26222.38105,1532.981305,26,salaried,phd,north,high,47.12650717,49.6019489,57.53950762,1
54.49325712,26192.72035,557.2000603,14141.6036,2012.717021,20,self_employed,high_school,east,medium,26.19272035,25.22282058,58.36444711,0
18,11000.87428,686.6169297,26250.86496,9026.291496,6,self_employed,high_school,south,low,11.00087428,14.30124736,54.52758081,0
,49491.73177,806.4262382,20418.98215,4094.100653,24,unemployed,bachelor,north,medium,9.898346353,-1.641056482,59.37677265,1
50.67268171,8682.741949,850,28363.68192,1530.709728,17,student,bachelor,south,medium,8.682741949,13.64794887,43.20837436,1
40.67886697,32768.76653,686.8009051,18388.6408,6993.741634,32,,high_school,east,medium,32.76876653,34.65205332,48.80546935,0
37.34127199,44943.35032,758.1676893,23049.95724,3023.788528,32,student,high_school,north,high,44.94335032,39.51725103,51.23313521,0
41.4266489,66810.61705,696.2466247,19675.15015,3071.905976,31,unemployed,high_school,south,low,66.81061705,68.02214881,50.87624826,0
44.25346914,36529.05314,714.9218236,19230.3019,1138.950831,24,salaried,bachelor,south,medium,36.52905314,48.2147639,80.80248149,0
45.74258703,44254.09314,656.0495944,22071.44343,1350.174374,13,salaried,master,south,high,44.25409314,52.46532335,60.97774713,0
44.66725359,15552.71033,693.6553848,24294.45975,1540.592189,3,self_employed,bachelor,west,medium,15.55271033,24.25159347,60.60420694,1
39.07496818,11005.50091,717.6235093,10003.4807,3093.842171,17,unemployed,bachelor,south,low,11.00550091,10.16111554,47.12632445,0
35.63193896,36682.22556,639.507819,31469.06887,3172.605906,9,salaried,bachelor,south,low,36.68222556,43.09820221,49.33308472,0
36.1847206,28299.75571,674.575399,5122.695676,10252.47205,34,salaried,master,east,medium,28.29975571,35.41688114,57.65294924,0
35.66110064,23493.20771,675.9098917,14521.50312,4056.371502,34,salaried,bachelor,east,low,23.49320771,18.74362966,65.02952874,0
51.60524116,27789.76005,737.8482322,19245.84743,341.7048815,22,student,high_school,east,high,27.78976005,34.79885787,41.45945601,0
45.12268067,26739.87803,605.377748,23298.84775,3677.960223,24,unemployed,bachelor,east,low,26.73987803,32.59547886,45.27223229,0
18,47585.82092,676.3920454,32609.38022,934.4769071,0,salaried,bachelor,west,medium,47.58582092,45.17331782,48.01418065,0
45.87080932,47905.77553,813.8403828,5133.668094,1376.395302,17,salaried,bachelor,east,low,47.90577553,49.3312325,52.59597428,0
40.33683434,30532.04942,761.4842107,15938.44697,1556.608076,14,unemployed,high_school,east,medium,30.53204942,37.93366452,57.72736214,0
37.77549492,36588.22417,774.4425334,2985.332098,1753.430338,24,salaried,high_school,east,medium,36.58822417,37.03015768,57.16736753,0
33.33777856,29984.5501,681.7102288,20252.97579,992.1561323,31,unemployed,master,south,low,29.9845501,35.00127203,54.54087708,0
51.48935264,16702.24066,702.4698295,22173.46868,3507.944747,19,salaried,high_school,west,medium,16.70224066,14.67909448,42.39862036,0
49.37031755,34680.70658,750.1565317,32726.36594,964.2573041,16,self_employed,bachelor,east,low,34.68070658,29.89954574,48.2887007,0
28.72546799,9540.517027,789.2178871,20965.07809,3965.289264,10,salaried,high_school,south,medium,9.540517027,3.735931432,36.62688343,0
42.88462745,41453.80407,543.3877961,28352.20104,17846.75292,12,self_employed,high_school,north,medium,41.45380407,40.87657203,59.78736328,0
26.34011919,10756.72303,587.9191085,24670.69665,1029.174962,24,unemployed,high_school,west,low,10.75672303,13.16340557,50.33992596,0
21.44458202,26146.79689,771.6610871,16518.01442,2374.142875,19,unemployed,high_school,east,low,26.14679689,17.88358291,38.35847547,0
30.4793933,13265.30985,660.6177451,8728.314026,395.9286863,24,student,high_school,south,medium,13.26530985,23.16184022,73.53243049,0
48.34872167,30700.47451,632.9795448,22200.01839,2343.150723,30,salaried,bachelor,north,low,30.70047451,36.65336696,24.52290639,0
49.43750054,21582.64642,592.2087309,8063.183863,4984.925424,0,salaried,bachelor,north,low,21.58264642,24.58330906,49.37289758,0
44.15702504,8460.355095,,30361.65658,5305.564132,15,salaried,master,south,medium,8.460355095,12.70848429,63.14463559,1
46.70114944,28351.06228,581.8341502,18703.50318,3171.281311,27,unemployed,high_school,south,low,28.35106228,25.67966431,45.14791444,1
44.19413945,15572.27758,,29561.41929,6071.802182,20,salaried,master,west,medium,15.57227758,8.504439869,51.65458781,0
30.30222086,37372.41082,678.4294764,16158.28453,22853.13598,29,unemployed,phd,south,medium,37.37241082,40.16907762,54.78717328,0
43.18307054,22043.99291,675.9434621,22150.80629,11729.28224,2,unemployed,high_school,east,low,22.04399291,27.70562938,27.12693039,0
47.6049143,27924.30097,721.1653673,21674.79086,1962.517283,33,self_employed,phd,north,low,27.92430097,26.01379684,39.10180066,0
47.05149596,12400.08526,747.3641618,19639.64706,933.6641684,5,unemployed,high_school,east,medium,12.40008526,7.927205912,49.39578618,0
52.26696046,15466.02035,746.212171,16538.72389,2153.993557,28,unemployed,bachelor,east,low,15.46602035,13.0653489,49.17988684,0
46.49964617,16727.62492,755.1535361,23139.64815,1397.463082,2,student,high_school,east,low,16.72762492,19.46791046,36.5360031,1
42.21737849,36828.28666,635.8408114,12590.69389,4277.303379,32,self_employed,bachelor,north,medium,36.82828666,40.57457453,49.8006589,0
50.84180286,60260.14703,,10324.51737,1158.689806,10,student,bachelor,north,medium,60.26014703,70.51540862,55.35280381,0
37.68174489,13587.38339,733.8322159,29942.61515,2812.255344,4,salaried,bachelor,north,low,13.58738339,16.09084812,62.89935733,1
27.41750419,42028.73739,643.0827657,25817.34391,5827.895542,31,self_employed,bachelor,south,medium,42.02873739,38.70401804,52.08273114,0
36.04319643,5992.078041,679.6425358,20527.13287,2750.239566,17,salaried,bachelor,east,medium,5.992078041,4.625002603,40.91326436,0
29.06116826,10758.87591,707.9134635,33321.13906,1398.211141,19,salaried,bachelor,west,medium,10.75887591,5.737993495,55.72038447,0
29.8978607,12391.08977,734.9629558,17857.87585,7630.06197,27,unemployed,phd,south,medium,12.39108977,18.17319982,56.89094853,0
36.26577595,9783.913011,555.5623326,30581.62576,663.0266889,12,,master,south,high,9.783913011,4.403648824,48.36500676,1
28.49096095,8517.234399,730.0321955,21404.59268,2293.338638,25,salaried,phd,west,low,8.517234399,5.859974511,46.23671626,0
34.30446164,28220.3703,663.639316,11801.994,2883.245883,15,salaried,master,east,low,28.2203703,31.19191972,45.41801764,0
18,19371.52303,729.5220398,34784.32153,3019.138868,24,unemployed,high_school,west,low,19.37152303,27.73543052,56.26855436,0
40.55952449,27657.25165,734.3852185,27925.68677,3444.027481,9,unemployed,high_school,north,low,27.65725165,42.49134763,48.58432701,0
38.0144657,33332.34786,792.5540543,19031.83175,4857.85303,28,salaried,high_school,east,low,33.33234786,27.29713211,53.33957758,1
,25832.02282,774.7417553,25817.37008,2897.704204,19,unemployed,phd,south,low,25.83202282,29.53666143,42.54269327,0
45.91094802,32684.55449,774.2600164,16770.37253,2220.645891,25,salaried,high_school,north,medium,32.68455449,33.22320316,50.73357977,0
49.25084165,21126.44027,781.0569223,26633.19228,2151.517152,31,self_employed,bachelor,north,low,21.12644027,20.30248601,38.98546659,0
18.70928163,10805.42895,700.3965289,1000,1827.651994,23,self_employed,high_school,south,medium,10.80542895,9.607148182,44.15616364,0
28.84730266,41551.4837,682.2529561,11841.58933,5597.272248,30,unemployed,high_school,west,low,41.5514837,36.2091659,50.46716962,0
28.7702918,15468.06292,,27834.07795,1777.169513,11,unemployed,high_school,north,high,15.46806292,24.111419,42.5670655,0
26.72116279,12564.6453,731.2456666,18002.75569,5868.867049,9,salaried,bachelor,north,medium,12.5646453,2.411245688,46.03284197,1
47.9536981,19796.27909,658.3653634,21660.33836,3026.612438,5,self_employed,high_school,east,medium,19.79627909,19.45415395,57.5932719,0
35.67408633,12737.59898,708.3376386,9225.714703,1964.50612,6,salaried,bachelor,east,high,12.73759898,20.47922195,47.02696406,0
34.8258219,17146.37004,677.5432473,34782.93597,4888.91547,30,salaried,master,south,high,17.14637004,18.62472241,46.35478133,1
18,27076.79462,620.2246964,29524.23715,1665.760176,26,self_employed,master,south,medium,27.07679462,24.2668659,41.11413044,1
45.62501636,27146.54452,770.3322519,18394.51825,4966.880384,7,salaried,high_school,south,low,27.14654452,24.54075956,44.78668151,0
23.12889926,12852.60714,683.863947,16762.43315,3533.983193,2,salaried,master,west,medium,12.85260714,17.50620827,49.93643363,0
38.71919156,16438.4236,823.409578,28236.83489,1849.998762,20,salaried,master,north,medium,16.4384236,15.238357,56.33001922,0
41.32852326,41965.36033,566.2155411,35859.7636,4550.1153,0,self_employed,high_school,south,low,41.96536033,42.64445848,34.64612282,0
54.32790315,29668.4678,641.0254859,27630.08205,4615.944481,14,,bachelor,east,low,29.6684678,33.37285125,58.0367988,0
22.29415521,76499.46479,682.2847186,37374.42134,7525.222706,6,salaried,bachelor,north,low,76.49946479,82.68041817,46.18174331,0
18,44715.56384,759.6166768,12621.18937,6456.983969,14,unemployed,bachelor,south,low,44.71556384,42.81938653,49.05697179,0
40.20619454,43764.3939,707.9628561,13444.90536,4416.130842,24,salaried,high_school,north,low,43.7643939,37.81145505,57.0458827,0
59.60613418,9578.524782,701.7330928,10488.47106,1209.457558,2,self_employed,bachelor,north,medium,9.578524782,4.755779205,72.24965203,0
52.86735624,34832.85087,601.0915345,23534.0852,21138.88661,29,self_employed,master,north,low,34.83285087,42.43447285,55.44647861,0
40.51591298,21335.67683,599.0141022,21404.8284,969.8166482,13,salaried,high_school,south,medium,21.33567683,22.10477624,45.08706523,0
32.10036577,15826.02345,702.5753262,18784.39101,6370.355398,3,salaried,bachelor,north,medium,15.82602345,9.896604406,51.85086264,0
47.68547116,24362.71586,584.5125804,26474.06902,4209.196501,2,unemployed,bachelor,north,medium,24.36271586,20.18316494,54.21135862,0
26.3174456,38836.9317,642.7685575,29858.62884,1165.244368,4,salaried,bachelor,north,high,38.8369317,45.43622426,35.97334028,0
43.71629323,29747.45778,715.064213,7794.700726,2698.791202,24,salaried,bachelor,east,low,29.74745778,30.77650736,39.16165141,0
44.06564191,13002.74437,611.2373009,15224.22378,2798.944585,30,salaried,high_school,south,high,13.00274437,4.889081091,54.02710202,0
50.72251889,34388.42651,792.3749174,26561.14875,8471.527999,10,unemployed,master,west,low,34.38842651,29.56546768,55.29056879,0
71.11592047,15024.65015,765.6755441,16258.09053,1684.714311,7,,master,east,high,15.02465015,21.08947873,53.7819689,0
42.70899161,25084.61205,570.0006001,13614.35139,2417.390653,25,unemployed,high_school,north,low,25.08461205,22.74714919,56.51423518,0
31.89243649,18361.10706,614.734013,28148.29942,459.9622017,1,salaried,bachelor,north,medium,18.36110706,29.20231813,46.2997576,1
37.69310825,19315.83006,519.9955929,9683.999442,11941.92067,27,salaried,bachelor,west,low,19.31583006,29.27941969,60.80526063,0
18,34882.68262,625.2186046,17587.36154,1266.009878,9,salaried,master,west,medium,34.88268262,43.02811831,68.21589739,0
29.66344243,11800.34171,733.6471934,22629.15221,3872.008685,20,student,bachelor,east,low,11.80034171,14.52734744,43.55351232,1
33.08861074,70764.8045,651.027354,15409.44069,2748.67357,27,self_employed,bachelor,north,medium,70.7648045,77.34531683,37.4079427,0
31.71093922,7386.049952,712.2558071,26265.24525,2756.175272,32,salaried,phd,west,medium,7.386049952,7.254729934,49.26658017,0
39.82825846,15388.86369,573.4365977,15448.9842,5698.108678,10,salaried,master,east,high,15.38886369,15.5473023,58.78385627,0
28.13096081,27505.11136,735.8582678,31268.95595,11350.41934,0,salaried,high_school,west,medium,27.50511136,22.05474691,56.61122054,0
51.45236801,31275.443,641.142354,18994.02962,3645.30361,32,salaried,bachelor,north,medium,31.275443,31.67798038,51.43160573,0
38.00248478,20737.8242,,25370.16109,5034.46435,2,salaried,bachelor,north,low,20.7378242,14.80979968,26.88877265,0
37.88839615,21280.90729,673.4987849,25968.19162,3878.148893,25,unemployed,master,north,medium,21.28090729,21.73776885,43.06821807,0
34.0652634,28178.93667,590.9916035,14979.67998,6727.945756,14,student,high_school,north,low,28.17893667,22.68722282,61.04735466,0
39.86228821,19174.9173,599.2840968,3572.107611,2058.364257,13,salaried,bachelor,south,high,19.1749173,15.21575618,32.54301288,0
,50813.06344,747.7456128,22886.04604,7046.684092,22,unemployed,high_school,south,low,50.81306344,39.05485936,50.20659086,0
27.59443741,36446.81919,707.929451,20578.30678,7247.41326,7,unemployed,high_school,south,medium,36.44681919,33.2624317,44.26600134,0
30.10260213,37186.25975,753.5034329,24446.60822,7087.08652,19,salaried,bachelor,east,medium,37.18625975,34.33139647,56.53758305,0
34.35528765,12336.35615,702.7260765,18187.78022,1757.911448,5,salaried,bachelor,east,low,12.33635615,11.03815932,33.32575665,1
21.84954892,21001.87389,690.0093444,16556.57841,2605.369776,32,unemployed,bachelor,west,medium,21.00187389,27.37510588,46.98912816,0
28.16890568,18392.90793,559.1792567,36067.78409,3610.39907,27,self_employed,bachelor,west,low,18.39290793,18.4970606,51.56714863,1
32.28534952,12047.82199,661.0743312,8221.167508,995.5808783,29,salaried,bachelor,east,low,12.04782199,16.92926233,46.4834803,0
48.49267017,27339.79222,678.0830976,25871.60383,10677.95021,16,self_employed,bachelor,west,high,27.33979222,32.7300574,56.02655501,0
41.15073595,15953.16539,816.7175039,15403.18513,2951.824619,8,salaried,bachelor,east,low,15.95316539,23.32259738,34.58980356,0
40.32307894,32638.31872,728.0869642,17313.77106,3741.127479,27,unemployed,high_school,south,medium,32.63831872,28.7612569,38.77993272,0
48.21077555,11589.85079,787.5242827,17463.17734,1878.814831,6,salaried,high_school,east,medium,11.58985079,5.912010825,46.73569735,0
36.35153854,61785.52346,721.8276394,13572.52581,1031.22011,27,self_employed,master,east,medium,61.78552346,62.43878466,53.36824424,0
42.6855782,12864.15969,630.2087741,24569.79368,1838.630154,16,salaried,bachelor,west,low,12.86415969,7.909741626,55.12733823,1
36.76133896,25124.06429,688.1986951,31125.14877,3552.345435,4,salaried,bachelor,west,medium,25.12406429,24.47780368,51.72864735,0
41.18434819,35422.96389,696.5356552,23760.10929,5108.91867,4,salaried,bachelor,east,low,35.42296389,31.38377162,40.80124384,0
31.00689611,15640.44931,614.2591101,20827.05597,3392.876048,13,salaried,high_school,north,medium,15.64044931,9.857584689,44.02948285,0
18,36734.85042,653.0928836,12108.47601,3933.871022,5,student,master,west,high,36.73485042,39.24657327,61.05693734,0
36.38865005,10535.33202,665.5963104,24134.60213,2276.46459,6,salaried,high_school,east,low,10.53533202,20.0716179,70.21062958,1
55.07297763,52642.05582,792.3933883,37250.79705,4433.740454,16,salaried,master,west,medium,52.64205582,52.44366842,56.08998152,0
49.11458483,22214.25678,534.3481632,16954.44301,9762.133903,8,self_employed,high_school,north,low,22.21425678,24.04482254,53.44305037,0
49.58476982,15400.46766,764.4072895,16992.13137,5238.715187,30,self_employed,bachelor,west,low,15.40046766,16.03339656,38.46187755,0
52.83356866,18407.08523,614.4243336,15511.28695,5696.649709,21,salaried,high_school,east,low,18.40708523,18.60281846,51.96998728,0
,35787.41455,583.9544569,16084.68612,3771.443579,8,salaried,master,east,low,35.78741455,43.6479605,33.14432637,0
40.36778849,15511.34274,762.5959491,1000,895.5839327,15,unemployed,phd,north,low,15.51134274,14.43847297,63.13780806,0
30.58817725,14050.10835,731.2328648,23240.28309,1292.413624,33,salaried,high_school,east,low,14.05010835,-1.862838586,55.60037893,1
34.20712573,19284.90687,767.8163092,13235.58259,4289.39356,12,unemployed,high_school,north,medium,19.28490687,15.28396896,49.42391569,0
45.3892538,10870.6604,736.0491363,7117.89505,2954.984719,18,salaried,high_school,east,low,10.8706604,11.62167937,38.41947841,0
52.44661325,65665.32877,824.1891501,26025.5196,4238.116845,11,self_employed,master,east,low,65.66532877,66.44399017,51.81621347,0
36.32664469,15680.3442,719.1106686,11343.85772,11397.37944,9,salaried,high_school,west,low,15.6803442,14.8460743,34.97691315,0
32.59772882,36278.11956,669.0465837,17290.64757,5328.51997,15,student,bachelor,west,medium,36.27811956,34.45282828,46.85556298,0
38.00633551,24976.28491,704.0048464,31731.53913,8160.893705,27,salaried,high_school,north,low,24.97628491,25.90572329,54.15007498,0
45.21448099,12201.07778,767.042839,8726.273616,3215.522399,18,salaried,bachelor,west,high,12.20107778,22.72075917,42.87214029,0
20.67374221,21947.90949,625.4437272,7739.214123,1562.789209,5,salaried,bachelor,south,low,21.94790949,20.75538936,49.59923189,0
18,35256.37587,634.3677992,22154.44952,2846.106141,3,,bachelor,north,low,35.25637587,46.77846457,73.30315372,0
31.39355781,19673.80233,658.372799,29195.89891,1565.872646,29,unemployed,master,south,low,19.67380233,22.42571871,32.11681024,1
23.35145089,45065.29727,532.6792041,7405.266258,10369.6232,30,salaried,high_school,north,low,45.06529727,42.61499564,42.27850939,0
31.90231763,40656.30615,689.6654886,23261.51789,5610.0385,26,salaried,bachelor,south,medium,40.65630615,45.80404426,47.41459784,0
36.22663617,38228.9711,,24647.99632,4520.645161,20,student,bachelor,west,medium,38.2289711,26.82042867,44.69356202,0
32.56101909,16717.40944,683.7141519,3526.71613,8012.47164,8,unemployed,bachelor,west,low,16.71740944,16.97535535,54.52945405,0
55.42961041,11522.93333,740.5702829,26388.0107,592.2654137,34,self_employed,high_school,east,low,11.52293333,14.34601362,55.40315771,1
41.92093718,15242.5698,646.6186478,27012.84704,4771.950266,20,unemployed,master,south,low,15.2425698,18.2028187,50.45006362,1
41.60569232,24778.82073,797.3981109,17505.71541,1044.698256,16,salaried,phd,east,high,24.77882073,28.45969053,51.36206163,0
45.46648573,30560.75743,577.764937,30018.7709,2963.704963,23,salaried,phd,north,high,30.56075743,34.79566167,32.02870326,0
24.33400259,5985.272558,763.3882477,29091.64459,2323.044586,30,salaried,master,south,medium,5.985272558,7.591253184,54.72640317,0
50.46934145,21919.50325,727.2595939,20824.94341,5061.35387,5,self_employed,bachelor,east,medium,21.91950325,25.97234209,51.9332011,0
37.09082856,24218.05081,559.8776726,16388.43688,3577.966249,34,salaried,high_school,north,high,24.21805081,21.90346032,43.06875308,0
46.04576741,18647.61335,850,12217.37686,8743.743884,12,salaried,high_school,south,medium,18.64761335,24.90236005,66.18742556,0
,47799.20581,,19699.49193,1841.769865,24,salaried,bachelor,east,high,47.79920581,46.45487048,49.26035318,0
19.35489481,28369.44727,618.5761184,24558.07136,5256.872314,31,salaried,high_school,south,medium,28.36944727,34.72160892,52.25333904,0
47.8146759,48344.85796,581.5038964,17406.58511,3394.04795,0,salaried,high_school,south,low,48.34485796,49.21130748,49.59095167,0
42.51691431,19349.5354,664.5987381,2419.991958,805.7453776,34,salaried,master,east,medium,19.3495354,20.82727863,33.49394709,0
27.17538135,38657.12932,671.0815189,30149.71116,1429.538342,18,,phd,west,medium,38.65712932,43.84095904,39.87577193,0
27.56404302,58749.61253,687.185187,21521.78577,2644.130543,11,salaried,master,west,medium,58.74961253,67.45718848,47.23372157,0
51.50521741,48388.43266,659.1542691,16963.00403,7257.813995,19,salaried,high_school,east,low,48.38843266,49.55900653,59.82119325,0
23.72705729,11438.21297,724.3257717,26857.26711,4319.860746,32,self_employed,master,north,medium,11.43821297,12.74764099,45.42176963,1
57.71207544,18916.58545,652.8659117,32197.10877,1171.452067,28,unemployed,high_school,east,low,18.91658545,6.380355606,52.05942418,1
27.19255118,17906.17988,544.5525118,1000,2664.43423,15,self_employed,bachelor,east,low,17.90617988,13.91769057,54.54734558,0
45.66070311,29541.54099,669.5446953,23474.1092,14976.61343,13,salaried,bachelor,south,medium,29.54154099,22.57720467,42.00495617,0
34.05657829,33250.06939,514.2765643,8586.806314,3258.358005,6,,bachelor,west,medium,33.25006939,31.8882743,40.64086058,1
45.23824917,13315.23831,704.7639442,23992.88405,2294.200142,5,salaried,phd,west,medium,13.31523831,10.24215122,43.20360644,1
31.47063197,22941.50761,611.4489839,21023.41762,4417.77614,20,salaried,high_school,west,high,22.94150761,19.44355489,42.57195753,0
,6555.394652,691.4352248,25085.81221,5490.169804,21,self_employed,bachelor,west,medium,6.555394652,1.519073676,39.12558023,1
38.4910301,52321.7275,771.9852487,16006.01908,2069.506231,18,self_employed,high_school,east,medium,52.3217275,55.99497258,58.62239938,0
25.97375053,16196.90503,613.5875913,5014.079105,4456.236343,24,,master,south,medium,16.19690503,7.569488862,55.85432058,0
46.88989215,22777.26945,,16397.05447,2291.331578,2,,bachelor,west,low,22.77726945,17.77774255,39.1707057,0
31.8414372,18291.83696,649.6627303,23254.78108,5299.999904,33,self_employed,bachelor,west,high,18.29183696,18.82344022,51.67533086,0
,43809.96338,802.7236361,28123.13863,3414.391345,10,unemployed,bachelor,south,low,43.80996338,49.53462844,46.77925235,0
26.0678075,4013.809764,654.4393171,10625.3496,4383.375031,26,self_employed,bachelor,east,medium,4.013809764,-0.556780609,48.80267318,0
18,21808.03578,621.165491,28216.48341,1624.009163,1,,bachelor,east,low,21.80803578,27.49604882,50.33483104,0
35.70766685,20671.44887,728.1066915,14817.02168,1545.29621,5,salaried,high_school,east,low,20.67144887,7.425672106,35.20694054,0
66.95138506,16777.90578,649.4947189,22899.59905,6351.192336,1,salaried,bachelor,west,low,16.77790578,17.12412756,30.08016463,1
47.41525145,62052.49054,621.098534,15920.84838,2797.50407,16,salaried,phd,west,medium,62.05249054,64.8239943,50.20002319,0
37.76887544,12933.83888,646.5512105,21457.36502,3744.441654,13,student,master,west,low,12.93383888,8.250983045,46.11701839,0
34.84531005,34999.10282,676.8775427,27135.02108,2332.937911,9,self_employed,high_school,east,low,34.99910282,29.14966571,47.77385703,0
38.26959071,27275.70541,773.9526092,10183.88738,6117.944293,32,salaried,high_school,west,medium,27.27570541,28.45469863,43.50504427,0
44.56542938,46953.43062,,14560.75283,1833.078396,11,salaried,bachelor,north,low,46.95343062,47.71400759,49.87885849,0
23.83024622,14760.15426,681.6156461,21479.7007,2674.503429,31,salaried,master,south,low,14.76015426,10.9976986,33.22974098,1
51.37186034,14188.94842,723.7432516,39212.66929,5590.333644,23,unemployed,high_school,north,low,14.18894842,13.02884492,50.2600537,1
46.58457579,42516.26317,,13094.4823,7618.800026,13,salaried,bachelor,north,medium,42.51626317,40.35717488,24.41791053,0
46.61822871,28429.78906,771.6905619,36321.07109,1960.574001,4,self_employed,master,west,medium,28.42978906,35.25213527,42.61271375,0
43.26170887,8717.06251,674.7958269,36035.38643,14296.17339,4,self_employed,bachelor,south,high,8.71706251,12.29131291,45.14153699,0
38.23539989,15937.29105,667.081399,19221.51079,3829.897636,31,salaried,high_school,north,low,15.93729105,17.22495645,31.56517242,0
46.07433483,27773.27739,,17614.77979,1294.212124,32,salaried,master,east,low,27.77327739,37.76473787,62.63259659,0
45.1017696,36412.17708,686.951967,14463.47841,4004.770838,3,salaried,bachelor,east,low,36.41217708,42.31448974,49.0169988,0
33.75151147,14653.89733,,19454.37976,2194.261074,29,student,bachelor,east,high,14.65389733,21.16673228,42.41485392,0
31.11677873,3833.166129,716.1300828,8746.24454,4218.583933,16,student,bachelor,east,medium,3.833166129,11.81531765,68.81249059,0
39.22227554,30149.81034,634.3230195,19390.08786,2880.487996,2,self_employed,bachelor,south,medium,30.14981034,29.97278461,52.20067845,0
56.58824182,10591.50545,637.2175994,31975.04219,3163.451484,12,self_employed,bachelor,east,high,10.59150545,4.714317022,53.48715293,1
23.13071509,6565.58388,643.0404185,15111.3195,1437.592759,17,salaried,bachelor,south,low,6.56558388,-2.222369005,47.58416544,0
20.38969681,4026.305339,774.7148412,18074.20557,6581.704179,22,salaried,high_school,south,low,4.026305339,7.802698008,44.42066948,1
39.97713009,35896.2645,454.5288551,6390.876206,1182.159472,34,unemployed,bachelor,south,medium,35.8962645,31.7816412,51.88433211,0
38.61065242,23793.5656,707.6919184,22992.49671,1227.810872,32,student,high_school,south,medium,23.7935656,40.9033396,21.44009773,0
40.08009997,19237.29596,682.399027,22115.85348,3999.354609,16,self_employed,high_school,west,medium,19.23729596,15.4108822,31.08060879,0
40.92743837,50686.48661,562.3390679,20509.61888,10745.85521,33,self_employed,bachelor,north,medium,50.68648661,46.62584473,34.7560122,0
35.32157294,32286.18826,,18265.3836,2248.290711,11,salaried,master,west,medium,32.28618826,36.82057127,25.86716629,0
55.87836126,58091.81329,713.3026394,17657.93665,5222.742145,4,salaried,high_school,north,high,58.09181329,63.24584138,54.45570994,0
,9550.594823,721.2747462,24015.20187,7035.134876,26,self_employed,high_school,west,medium,9.550594823,18.72620244,42.09197034,0
,21574.5493,494.3720356,19769.46719,5720.134224,12,unemployed,bachelor,east,low,21.5745493,20.75783803,61.3663028,0
36.76094288,8349.625571,775.6472588,22519.77497,2323.972695,25,salaried,bachelor,south,medium,8.349625571,14.31707456,47.08273326,1
,19194.33766,628.3584307,21719.86254,1245.338459,13,salaried,bachelor,east,medium,19.19433766,18.7660556,40.4058132,0
35.88974715,18974.10602,728.0597423,28987.4183,509.7711744,31,salaried,high_school,east,medium,18.97410602,22.08312379,47.66864764,0
57.93764199,32079.36227,731.8751646,25415.95278,2415.659468,10,salaried,high_school,east,low,32.07936227,31.65292206,59.45229611,0
38.25063786,22636.9392,,21542.89475,7650.068606,15,salaried,master,west,low,22.6369392,32.65915432,45.83744706,0
40.76841087,32017.70413,726.2321967,32147.37625,1212.775984,21,unemployed,bachelor,east,low,32.01770413,43.99615418,60.8098699,0
22.87802282,33592.70065,653.0154731,23362.14823,5219.557348,15,student,master,south,high,33.59270065,28.31555064,59.30320132,0
30.6036631,80254.42715,535.0035974,30439.70151,1393.923868,12,unemployed,bachelor,south,low,80.25442715,88.24462436,42.60062085,0
33.49764344,18229.96608,761.7419348,24855.54087,3244.959217,11,self_employed,bachelor,north,medium,18.22996608,13.94354221,43.43621288,0
